,exp_name,env_name,seed,metric,env_step,value
70,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,5120000.0,6.099648475646973
71,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,10240000.0,21.309587478637695
72,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,15360000.0,24.188684463500977
73,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,20480000.0,25.134754180908203
74,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,25600000.0,25.630966186523438
75,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,30720000.0,26.04204559326172
76,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,35840000.0,26.355981826782227
77,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,40960000.0,26.303157806396484
78,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,46080000.0,26.465532302856445
79,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,2,avg_return,51198976.0,26.395816802978516
80,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,5120000.0,6.680942535400391
81,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,10240000.0,16.952133178710938
82,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,15360000.0,23.937381744384766
83,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,20480000.0,24.906375885009766
84,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,25600000.0,25.717700958251953
85,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,30720000.0,26.196121215820312
86,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,35840000.0,26.290353775024414
87,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,40960000.0,26.40752601623535
88,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,46080000.0,26.394607543945312
89,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,3,avg_return,51198976.0,26.446144104003906
90,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,5120000.0,6.208395481109619
91,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,10240000.0,20.17890167236328
92,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,15360000.0,23.89765167236328
93,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,20480000.0,24.839317321777344
94,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,25600000.0,25.706111907958984
95,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,30720000.0,26.05276107788086
96,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,35840000.0,26.09663200378418
97,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,40960000.0,26.39969253540039
98,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,46080000.0,26.385183334350586
99,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-C-v0,4,avg_return,51198976.0,26.43845558166504
100,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,5120000.0,7.781557083129883
101,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,0,avg_return,10240000.0,11.675909042358398
